begin_time_str,begin_time_seconds,end_time_str,end_time_seconds,f_scale,length,width,injuries_direct,injuries_indirect,deaths_direct,deaths_indirect,begin_lat,begin_lon,end_lat,end_lon
2021-06-18 20:12:00 UTC,1624047120,2021-06-18 20:25:00 UTC,1624047900,2,5.6,200,0,0,0,0,40.4327,-84.7917,40.3815,-84.7092
2021-06-19 00:38:00 UTC,1624063080,2021-06-19 00:41:00 UTC,1624063260,1,2.04,100,0,0,0,0,39.6181,-84.4696,39.59,-84.458
2021-06-19 00:41:00 UTC,1624063260,2021-06-19 00:43:00 UTC,1624063380,0,0.71,100,0,0,0,0,39.59,-84.458,39.5799,-84.4555
2021-06-19 00:51:00 UTC,1624063860,2021-06-19 00:57:00 UTC,1624064220,1,6.2,150,0,0,0,0,39.1663,-85.1963,39.1051,-85.1118
2021-06-19 01:01:00 UTC,1624064460,2021-06-19 01:02:00 UTC,1624064520,1,0.49,150,0,0,0,0,39.0595,-85.0532,39.0558,-85.0453
2021-06-19 01:09:00 UTC,1624064940,2021-06-19 01:14:00 UTC,1624065240,1,2.75,175,0,0,0,0,39.0868,-84.8072,39.0881,-84.7559
2021-06-19 05:37:00 UTC,1624081020,2021-06-19 05:38:00 UTC,1624081080,0,0.21,50,0,0,0,0,30.3287,-89.2314,30.331,-89.2337
2021-06-19 07:31:00 UTC,1624087860,2021-06-19 07:32:00 UTC,1624087920,0,1.16,75,0,0,0,0,30.3478,-89.1763,30.3645,-89.1753
2021-06-19 08:16:00 UTC,1624090560,2021-06-19 08:17:00 UTC,1624090620,0,0.06,25,1,0,0,0,30.3103,-88.1384,30.3111,-88.1382
2021-06-19 10:08:00 UTC,1624097280,2021-06-19 10:09:00 UTC,1624097340,0,0.49,25,0,0,0,0,30.3548,-88.5285,30.3484,-88.5321
2021-06-19 10:35:00 UTC,1624098900,2021-06-19 10:37:00 UTC,1624099020,1,0.84,50,0,0,0,0,30.6228,-88.413,30.6347,-88.4104
2021-06-19 12:31:00 UTC,1624105860,2021-06-19 12:48:00 UTC,1624106880,2,14.06,650,20,0,0,0,31.0589,-87.0649,31.261,-87.037
2021-06-19 12:48:00 UTC,1624106880,2021-06-19 12:56:00 UTC,1624107360,1,7.97,400,0,0,0,0,31.261,-87.037,31.3761,-87.0452
2021-06-19 17:31:00 UTC,1624123860,2021-06-19 17:46:00 UTC,1624124760,1,5.15,400,0,0,0,0,31.43,-84.98,31.499,-84.947
2021-06-19 17:46:00 UTC,1624124760,2021-06-19 18:06:00 UTC,1624125960,1,8.53,400,0,0,0,0,31.499,-84.947,31.619,-84.913
2021-06-19 18:06:00 UTC,1624125960,2021-06-19 18:44:00 UTC,1624128240,1,15.33,400,0,0,0,0,31.619,-84.913,31.8268,-84.8218
2021-06-19 18:12:00 UTC,1624126320,2021-06-19 18:14:00 UTC,1624126440,0,0.63,25,0,0,0,0,31.1041,-86.3977,31.1111,-86.391
2021-06-19 20:05:00 UTC,1624133100,2021-06-19 20:06:00 UTC,1624133160,0,0.01,25,0,0,0,0,39.9,-104.04,39.9,-104.04
2021-06-19 20:17:00 UTC,1624133820,2021-06-19 20:20:00 UTC,1624134000,0,0.01,25,0,0,0,0,39.91,-104.02,39.91,-104.02
2021-06-19 20:26:00 UTC,1624134360,2021-06-19 20:29:00 UTC,1624134540,0,0.01,25,0,0,0,0,39.93,-103.95,39.93,-103.95
2021-06-19 20:34:00 UTC,1624134840,2021-06-19 20:35:00 UTC,1624134900,0,0.01,25,0,0,0,0,39.97,-104,39.97,-104
2021-06-19 20:43:00 UTC,1624135380,2021-06-19 20:44:00 UTC,1624135440,0,0.01,25,0,0,0,0,40.02,-103.93,40.02,-103.93
2021-06-20 19:07:00 UTC,1624216020,2021-06-20 19:13:00 UTC,1624216380,0,3.0,75,0,0,0,0,36.0403,-76.488,36.0713,-76.4324
2021-06-20 23:40:00 UTC,1624232400,2021-06-20 23:44:00 UTC,1624232640,1,1.47,150,0,0,0,0,41.4284,-92.9735,41.4243,-92.9456
2021-06-21 01:06:00 UTC,1624237560,2021-06-21 01:09:00 UTC,1624237740,1,1.7,30,0,0,0,0,42.28,-90.85,42.2949,-90.8235
2021-06-21 01:09:00 UTC,1624237740,2021-06-21 01:12:00 UTC,1624237920,1,1.68,30,0,0,0,0,42.2949,-90.8242,42.3091,-90.7975
2021-06-21 01:23:00 UTC,1624238580,2021-06-21 01:27:00 UTC,1624238820,1,2.69,125,0,0,0,0,41.8144,-83.8363,41.8292,-83.788
2021-06-21 03:54:00 UTC,1624247640,2021-06-21 03:55:00 UTC,1624247700,0,0.4,75,0,0,0,0,41.9291,-87.9783,41.9252,-87.9717
2021-06-21 04:02:00 UTC,1624248120,2021-06-21 04:21:00 UTC,1624249260,3,14.8,600,11,0,0,0,41.7451,-88.1947,41.7374,-87.9151
2021-06-21 04:08:00 UTC,1624248480,2021-06-21 04:14:00 UTC,1624248840,0,4.8,200,0,0,0,0,41.6134,-88.2032,41.5862,-88.1183
2021-06-21 04:21:00 UTC,1624249260,2021-06-21 04:25:00 UTC,1624249500,3,2.8,600,0,0,0,0,41.7374,-87.9151,41.7368,-87.8612
2021-06-21 05:11:00 UTC,1624252260,2021-06-21 05:16:00 UTC,1624252560,0,3.3,150,0,0,0,0,41.5618,-87.1239,41.5724,-87.0625
2021-06-21 06:07:00 UTC,1624255620,2021-06-21 06:09:00 UTC,1624255740,1,1.05,100,0,0,0,0,41.55,-86.18,41.5458,-86.1604
2021-06-21 06:52:00 UTC,1624258320,2021-06-21 07:04:00 UTC,1624259040,1,10.0,100,0,0,0,0,41.7307,-85.003,41.703,-84.8126
2021-06-21 18:53:00 UTC,1624301580,2021-06-21 18:55:00 UTC,1624301700,0,1.3,50,0,0,0,0,40.6731,-80.0643,40.6587,-80.0486
2021-06-21 21:38:00 UTC,1624311480,2021-06-21 21:49:00 UTC,1624312140,1,2.8,85,0,0,0,0,42.46,-76.34,42.47,-76.29
2021-06-24 20:32:00 UTC,1624566720,2021-06-24 20:35:00 UTC,1624566900,0,0.84,25,0,0,0,0,45.4455,-91.2143,45.4572,-91.2188
2021-06-24 21:24:00 UTC,1624569840,2021-06-24 21:25:00 UTC,1624569900,0,0.19,25,0,0,0,0,44.9548,-90.9336,44.9542,-90.9298
2021-06-25 01:18:00 UTC,1624583880,2021-06-25 01:19:00 UTC,1624583940,,0.23,10,0,0,0,0,39.5153,-89.9178,39.5158,-89.9136
2021-06-25 02:13:00 UTC,1624587180,2021-06-25 02:15:00 UTC,1624587300,0,1.66,25,0,0,0,0,40.1572,-93.6045,40.1615,-93.5735
2021-06-25 02:17:00 UTC,1624587420,2021-06-25 02:22:00 UTC,1624587720,0,5.63,50,0,0,0,0,40.1712,-93.519,40.1434,-93.4188
2021-06-25 02:18:00 UTC,1624587480,2021-06-25 02:21:00 UTC,1624587660,1,4.88,75,0,0,0,0,40.056,-93.4581,40.0456,-93.3668
2021-06-25 04:27:00 UTC,1624595220,2021-06-25 04:28:00 UTC,1624595280,,0.1,10,0,0,0,0,39.6696,-92.062,39.6699,-92.0602
2021-06-25 05:01:00 UTC,1624597260,2021-06-25 05:03:00 UTC,1624597380,0,0.21,50,0,0,0,0,39.691,-91.5,39.693,-91.497
2021-06-25 05:08:00 UTC,1624597680,2021-06-25 05:09:00 UTC,1624597740,0,0.13,25,0,0,0,0,39.726,-91.409,39.727,-91.407
2021-06-25 22:27:00 UTC,1624660020,2021-06-25 22:28:00 UTC,1624660080,,0.12,25,0,0,0,0,40.2782,-88.3316,40.2794,-88.3299
2021-06-25 23:01:00 UTC,1624662060,2021-06-25 23:02:00 UTC,1624662120,,0.09,50,0,0,0,0,40.028,-88.7761,40.0292,-88.7767
2021-06-25 23:08:00 UTC,1624662480,2021-06-25 23:10:00 UTC,1624662600,0,1.49,50,0,0,0,0,40.0423,-88.7408,40.0477,-88.7135
2021-06-25 23:20:00 UTC,1624663200,2021-06-25 23:22:00 UTC,1624663320,,0.93,25,0,0,0,0,40.0766,-88.6983,40.09,-88.6966
2021-06-26 00:01:00 UTC,1624665660,2021-06-26 00:06:00 UTC,1624665960,1,2.2,40,0,0,0,0,35.2606,-100.6701,35.2547,-100.6318
2021-06-26 00:18:00 UTC,1624666680,2021-06-26 00:20:00 UTC,1624666800,1,0.77,50,0,0,0,0,40.4338,-86.7088,40.437,-86.6947
2021-06-26 00:22:00 UTC,1624666920,2021-06-26 00:23:00 UTC,1624666980,1,1.4,50,0,0,0,0,40.437,-86.6947,40.449,-86.6736
2021-06-26 01:06:00 UTC,1624669560,2021-06-26 01:11:00 UTC,1624669860,1,1.5,250,0,0,0,0,40.808,-88.0024,40.8207,-87.981
2021-06-26 01:09:00 UTC,1624669740,2021-06-26 01:12:00 UTC,1624669920,0,2.35,200,0,0,0,0,40.532,-86.426,40.5594,-86.4027
2021-06-26 01:26:00 UTC,1624670760,2021-06-26 01:27:00 UTC,1624670820,0,0.21,75,0,0,0,0,40.4025,-88.9336,40.4023,-88.9297
2021-06-26 18:26:00 UTC,1624731960,2021-06-26 18:28:00 UTC,1624732080,,0.15,25,0,0,0,0,39.5123,-90.3957,39.5128,-90.393
2021-06-26 18:29:00 UTC,1624732140,2021-06-26 18:34:00 UTC,1624732440,0,3.3,250,0,0,0,0,41.4713,-87.5205,41.4897,-87.4616
2021-06-26 19:06:00 UTC,1624734360,2021-06-26 19:12:00 UTC,1624734720,0,4.1,100,0,0,0,0,41.4273,-87.6465,41.4639,-87.5859
2021-06-26 19:31:00 UTC,1624735860,2021-06-26 19:33:00 UTC,1624735980,0,2.42,25,0,0,0,0,42.9329,-86.062,42.9521,-86.0219
2021-06-26 19:33:00 UTC,1624735980,2021-06-26 19:41:00 UTC,1624736460,1,2.86,100,0,0,0,0,43.53,-85.27,43.55,-85.22
2021-06-26 20:23:00 UTC,1624738980,2021-06-26 20:24:00 UTC,1624739040,0,0.59,50,0,0,0,0,42.951,-85.392,42.959,-85.388
2021-06-26 20:31:00 UTC,1624739460,2021-06-26 20:33:00 UTC,1624739580,0,1.05,25,0,0,0,0,42.768,-85.289,42.772,-85.269
2021-06-26 20:35:00 UTC,1624739700,2021-06-26 20:36:00 UTC,1624739760,0,0.21,75,0,0,0,0,39.9347,-89.4093,39.9359,-89.4057
2021-06-26 20:40:00 UTC,1624740000,2021-06-26 20:49:00 UTC,1624740540,1,4.95,50,0,0,0,0,42.806,-85.158,42.847,-85.078
2021-06-26 21:09:00 UTC,1624741740,2021-06-26 21:16:00 UTC,1624742160,0,3.72,100,0,0,0,0,43.86,-84.73,43.9,-84.68
2021-06-26 21:36:00 UTC,1624743360,2021-06-26 21:37:00 UTC,1624743420,0,0.7,75,0,0,0,0,40.7473,-88.293,40.7551,-88.2853
2021-06-26 21:49:00 UTC,1624744140,2021-06-26 22:00:00 UTC,1624744800,2,6.84,400,6,0,0,0,44.0149,-83.0386,44.0655,-82.9203
2021-06-28 01:54:00 UTC,1624845240,2021-06-28 01:54:00 UTC,1624845240,,0.02,30,0,0,0,0,33.5853,-102.2992,33.5853,-102.2992
2021-06-29 23:00:00 UTC,1625007600,2021-06-29 23:00:00 UTC,1625007600,0,0.1,10,0,0,0,0,35.27,-111.52,35.27,-111.52
2021-07-01 20:52:00 UTC,1625172720,2021-07-01 20:55:00 UTC,1625172900,1,3.85,50,0,0,0,0,38.8892,-75.5826,38.9032,-75.5133
2021-07-01 21:00:00 UTC,1625173200,2021-07-01 21:07:00 UTC,1625173620,1,4.7,100,0,0,0,0,38.9209,-75.3898,38.9119,-75.3031
2021-07-02 00:59:00 UTC,1625187540,2021-07-02 01:03:00 UTC,1625187780,1,2.86,125,0,0,0,0,38.8965,-77.1174,38.8914,-77.0647
2021-07-02 01:03:00 UTC,1625187780,2021-07-02 01:05:00 UTC,1625187900,1,1.47,125,0,0,0,0,38.8913,-77.0643,38.8914,-77.0369
2021-07-02 01:08:00 UTC,1625188080,2021-07-02 01:10:00 UTC,1625188200,0,0.97,75,0,0,0,0,38.9014,-76.9973,38.8968,-76.9802
2021-07-02 21:57:00 UTC,1625263020,2021-07-02 22:03:00 UTC,1625263380,,0.59,10,0,0,0,0,32.3085,-110.8445,32.3093,-110.8546
2021-07-03 22:19:00 UTC,1625350740,2021-07-03 22:20:00 UTC,1625350800,0,0.01,25,0,0,0,0,40.37,-102.94,40.37,-102.94
2021-07-03 22:41:00 UTC,1625352060,2021-07-03 22:45:00 UTC,1625352300,0,0.01,25,0,0,0,0,40.06,-103.69,40.06,-103.69
2021-07-03 23:16:00 UTC,1625354160,2021-07-03 23:16:00 UTC,1625354160,,0.1,10,0,0,0,0,42.79,-102.31,42.79,-102.31
2021-07-06 20:14:00 UTC,1625602440,2021-07-06 20:17:00 UTC,1625602620,,0.19,20,0,0,0,0,37.88,-102.69,37.8803,-102.6865
2021-07-07 00:11:00 UTC,1625616660,2021-07-07 00:20:00 UTC,1625617200,,4.89,30,0,0,0,0,48.038,-108.84,48.0025,-108.7485
2021-07-07 10:47:00 UTC,1625654820,2021-07-07 10:48:00 UTC,1625654880,0,0.03,100,0,0,0,0,30.0568,-82.7061,30.0572,-82.7063
2021-07-07 20:45:00 UTC,1625690700,2021-07-07 20:51:00 UTC,1625691060,1,3.71,150,0,0,0,0,30.2271,-81.6066,30.2808,-81.6078
2021-07-07 21:43:00 UTC,1625694180,2021-07-07 21:49:00 UTC,1625694540,1,7.61,200,17,0,0,0,30.7205,-81.5469,30.83,-81.56
2021-07-08 02:48:00 UTC,1625712480,2021-07-08 02:50:00 UTC,1625712600,1,1.95,100,0,1,0,0,32.3721,-81.2832,32.3984,-81.2951
2021-07-08 03:44:00 UTC,1625715840,2021-07-08 03:45:00 UTC,1625715900,1,0.13,50,0,0,0,0,32.3208,-80.6741,32.3227,-80.6745
2021-07-08 03:50:00 UTC,1625716200,2021-07-08 03:52:00 UTC,1625716320,1,0.63,75,0,0,0,0,32.3763,-80.6915,32.3851,-80.6941
2021-07-08 05:00:00 UTC,1625720400,2021-07-08 05:02:00 UTC,1625720520,1,1.12,100,0,0,0,0,32.5627,-80.2978,32.5789,-80.2981
2021-07-08 06:36:00 UTC,1625726160,2021-07-08 06:38:00 UTC,1625726280,1,0.82,150,0,0,0,0,32.9149,-79.7314,32.9259,-79.7367
2021-07-08 08:12:00 UTC,1625731920,2021-07-08 08:14:00 UTC,1625732040,0,1.5,40,0,0,0,0,33.8091,-80.0212,33.8284,-80.033
2021-07-08 18:53:00 UTC,1625770380,2021-07-08 19:14:00 UTC,1625771640,,12.49,30,0,0,0,0,35.44,-76.34,35.62,-76.36
2021-07-08 19:45:00 UTC,1625773500,2021-07-08 19:50:00 UTC,1625773800,0,2.82,40,0,0,0,0,36.31,-76.82,36.35,-76.83
2021-07-08 23:04:00 UTC,1625785440,2021-07-08 23:06:00 UTC,1625785560,0,1.38,50,0,0,0,0,36.66,-76.72,36.68,-76.72
2021-07-08 23:16:00 UTC,1625786160,2021-07-08 23:17:00 UTC,1625786220,0,0.89,40,0,0,0,0,36.77,-76.61,36.78,-76.62
2021-07-08 23:30:00 UTC,1625787000,2021-07-08 23:36:00 UTC,1625787360,1,2.16,100,0,0,0,0,43.3,-75.39,43.33,-75.37
2021-07-08 23:31:00 UTC,1625787060,2021-07-08 23:34:00 UTC,1625787240,0,2.98,50,0,0,0,0,36.98,-76.61,37.02,-76.63
2021-07-09 00:01:00 UTC,1625788860,2021-07-09 00:03:00 UTC,1625788980,0,1.49,60,0,0,0,0,36.28,-76.12,36.3,-76.11
2021-07-09 06:40:00 UTC,1625812800,2021-07-09 06:42:00 UTC,1625812920,1,0.94,75,0,0,0,0,39.2358,-74.7927,39.237,-74.8102
2021-07-09 07:33:00 UTC,1625815980,2021-07-09 07:34:00 UTC,1625816040,0,0.27,110,0,0,0,0,39.5704,-74.3598,39.5717,-74.3646
2021-07-10 18:55:00 UTC,1625943300,2021-07-10 18:58:00 UTC,1625943480,1,0.9,75,0,0,0,0,39.8658,-90.4488,39.8716,-90.4336
2021-07-10 19:00:00 UTC,1625943600,2021-07-10 19:02:00 UTC,1625943720,0,0.11,50,0,0,0,0,40.27,-90.5988,40.2714,-90.598
2021-07-10 19:22:00 UTC,1625944920,2021-07-10 19:35:00 UTC,1625945700,0,3.2,75,0,0,0,0,39.9355,-90.2493,39.9622,-90.2
2021-07-10 19:44:00 UTC,1625946240,2021-07-10 19:51:00 UTC,1625946660,1,2.42,75,0,0,0,0,40.0071,-90.1816,40.0341,-90.1526
2021-07-10 20:16:00 UTC,1625948160,2021-07-10 20:17:00 UTC,1625948220,,0.07,10,0,0,0,0,39.9734,-90.0451,39.9742,-90.046
2021-07-11 00:01:00 UTC,1625961660,2021-07-11 00:06:00 UTC,1625961960,1,1.25,300,0,0,0,0,34.5998,-111.3216,34.5869,-111.3346
2021-07-11 00:25:00 UTC,1625963100,2021-07-11 00:27:00 UTC,1625963220,1,1.4,100,0,0,0,0,36.088,-96.72,36.073,-96.704
2021-07-11 01:18:00 UTC,1625966280,2021-07-11 01:29:00 UTC,1625966940,2,5.8,175,0,0,0,0,36.8101,-89.9985,36.7986,-89.8947
2021-07-12 00:10:00 UTC,1626048600,2021-07-12 00:11:00 UTC,1626048660,0,0.7,10,0,0,0,0,34.73,-112.45,34.7199,-112.45
2021-07-12 17:30:00 UTC,1626111000,2021-07-12 17:35:00 UTC,1626111300,0,0.72,50,0,0,0,0,40.3391,-88.3892,40.3479,-88.3818
2021-07-13 19:35:00 UTC,1626204900,2021-07-13 19:36:00 UTC,1626204960,0,0.17,50,0,0,0,0,35.32,-106.06,35.319,-106.0572
2021-07-13 20:40:00 UTC,1626208800,2021-07-13 20:45:00 UTC,1626209100,,0.2,10,0,0,0,0,39.8181,-111.8627,39.82,-111.86
2021-07-14 20:52:00 UTC,1626295920,2021-07-14 21:17:00 UTC,1626297420,3,10.81,505,0,0,0,0,42.2605,-94.7834,42.2772,-94.5733
2021-07-14 21:05:00 UTC,1626296700,2021-07-14 21:23:00 UTC,1626297780,0,8.85,50,0,0,0,0,42.2768,-93.9128,42.3133,-93.7469
2021-07-14 21:21:00 UTC,1626297660,2021-07-14 21:40:00 UTC,1626298800,1,8.87,160,0,0,0,0,42.3179,-93.7623,42.3432,-93.5921
2021-07-14 21:46:00 UTC,1626299160,2021-07-14 21:47:00 UTC,1626299220,,0.31,30,0,0,0,0,42.295,-94.3519,42.2954,-94.3459
2021-07-14 21:57:00 UTC,1626299820,2021-07-14 21:59:00 UTC,1626299940,,1.19,50,0,0,0,0,42.7219,-92.7616,42.7225,-92.7382
2021-07-14 22:11:00 UTC,1626300660,2021-07-14 22:13:00 UTC,1626300780,,0.6,25,0,0,0,0,42.486,-95.0992,42.4864,-95.0875
2021-07-14 22:16:00 UTC,1626300960,2021-07-14 22:21:00 UTC,1626301260,1,3.13,630,0,0,0,0,42.6877,-92.6161,42.6869,-92.5544
2021-07-14 22:21:00 UTC,1626301260,2021-07-14 22:43:00 UTC,1626302580,2,9.75,420,0,0,0,0,42.6869,-92.5544,42.6987,-92.363
2021-07-14 22:34:00 UTC,1626302040,2021-07-14 23:02:00 UTC,1626303720,1,12.02,60,0,0,0,0,43.0951,-92.9656,43.1065,-92.7278
2021-07-14 22:35:00 UTC,1626302100,2021-07-14 22:38:00 UTC,1626302280,,0.77,30,0,0,0,0,42.4174,-94.9087,42.4154,-94.8939
2021-07-14 22:52:00 UTC,1626303120,2021-07-14 23:05:00 UTC,1626303900,0,5.1,225,0,0,0,0,43.0161,-93.1662,42.9995,-93.0679
2021-07-14 23:12:00 UTC,1626304320,2021-07-14 23:18:00 UTC,1626304680,0,2.5,150,0,0,0,0,42.7088,-92.1195,42.735,-92.0856
2021-07-14 23:15:00 UTC,1626304500,2021-07-14 23:20:00 UTC,1626304800,,0.09,10,0,0,0,0,39.3491,-110.9613,39.35,-110.96
2021-07-14 23:43:00 UTC,1626306180,2021-07-14 23:44:00 UTC,1626306240,0,0.21,30,0,0,0,0,42.64,-91.95,42.642,-91.947
2021-07-14 23:44:00 UTC,1626306240,2021-07-14 23:53:00 UTC,1626306780,0,2.97,30,0,0,0,0,42.64,-91.9494,42.67,-91.9076
2021-07-15 00:05:00 UTC,1626307500,2021-07-15 00:08:00 UTC,1626307680,1,1.08,590,0,0,0,0,42.1661,-92.3193,42.161,-92.2993
2021-07-15 00:08:00 UTC,1626307680,2021-07-15 00:19:00 UTC,1626308340,1,4.57,560,0,0,0,0,42.161,-92.2993,42.1975,-92.2248
2021-07-15 00:10:00 UTC,1626307800,2021-07-15 00:10:00 UTC,1626307800,,0.1,10,0,0,0,0,42.58,-91.72,42.58,-91.72
2021-07-15 00:19:00 UTC,1626308340,2021-07-15 00:19:00 UTC,1626308340,,0.1,10,0,0,0,0,42.2,-92.22,42.2,-92.22
2021-07-15 00:36:00 UTC,1626309360,2021-07-15 00:36:00 UTC,1626309360,,0.1,10,0,0,0,0,42.14,-92.1,42.14,-92.1
2021-07-15 00:50:00 UTC,1626310200,2021-07-15 00:53:00 UTC,1626310380,1,1.39,40,0,0,0,0,42.457,-91.527,42.454,-91.5
2021-07-15 00:54:00 UTC,1626310440,2021-07-15 00:56:00 UTC,1626310560,1,1.12,30,0,0,0,0,42.467,-91.491,42.468,-91.469
2021-07-15 00:56:00 UTC,1626310560,2021-07-15 00:56:00 UTC,1626310560,,0.1,10,0,0,0,0,42.14,-91.94,42.14,-91.94
2021-07-15 01:07:00 UTC,1626311220,2021-07-15 01:07:00 UTC,1626311220,,0.1,10,0,0,0,0,42.1,-92.05,42.1,-92.05
2021-07-15 01:50:00 UTC,1626313800,2021-07-15 01:50:00 UTC,1626313800,,0.1,10,0,0,0,0,42.2,-91.66,42.2,-91.66
2021-07-15 01:52:00 UTC,1626313920,2021-07-15 01:52:00 UTC,1626313920,,0.1,10,0,0,0,0,42.23,-91.78,42.23,-91.78
2021-07-15 02:40:00 UTC,1626316800,2021-07-15 02:41:00 UTC,1626316860,,0.36,10,0,0,0,0,42.304,-91.3491,42.304,-91.342
2021-07-15 02:44:00 UTC,1626317040,2021-07-15 02:48:00 UTC,1626317280,1,1.8,40,0,0,0,0,42.21,-91.29,42.209,-91.258
2021-07-15 03:02:00 UTC,1626318120,2021-07-15 03:20:00 UTC,1626319200,1,8.0,30,0,0,0,0,42.21,-91.14,42.236,-90.995
2021-07-15 03:30:00 UTC,1626319800,2021-07-15 03:34:00 UTC,1626320040,1,3.13,30,0,0,0,0,42.15,-90.96,42.149,-90.899
2021-07-18 00:27:00 UTC,1626568020,2021-07-18 00:28:00 UTC,1626568080,0,0.01,25,0,0,0,0,37.2,-97.4,37.2001,-97.3998
2021-07-18 02:25:00 UTC,1626575100,2021-07-18 02:36:00 UTC,1626575760,1,7.75,300,0,0,0,0,40.051,-74.722,40.079,-74.58
2021-07-18 22:11:00 UTC,1626646260,2021-07-18 22:18:00 UTC,1626646680,0,1.9,75,0,0,0,0,41.9758,-72.4474,41.9997,-72.4292
2021-07-20 22:00:00 UTC,1626818400,2021-07-20 22:00:00 UTC,1626818400,0,0.01,20,0,0,0,0,27.97,-97.51,27.97,-97.51
2021-07-23 20:30:00 UTC,1627072200,2021-07-23 20:31:00 UTC,1627072260,0,0.03,30,0,0,0,0,35.3,-106.58,35.2996,-106.5802
2021-07-24 20:36:00 UTC,1627158960,2021-07-24 20:40:00 UTC,1627159200,0,2.88,110,0,0,0,0,44.039,-82.969,44.04,-82.911
2021-07-24 22:21:00 UTC,1627165260,2021-07-24 22:26:00 UTC,1627165560,1,1.88,200,0,0,0,0,43.022,-83.847,43.007,-83.816
2021-07-24 23:54:00 UTC,1627170840,2021-07-24 23:59:00 UTC,1627171140,1,1.65,400,0,0,0,0,42.6699,-83.4966,42.6731,-83.4644
2021-07-24 23:54:00 UTC,1627170840,2021-07-25 00:08:00 UTC,1627171680,1,3.45,700,0,0,0,0,42.8355,-82.9075,42.8746,-82.8651
2021-07-26 22:13:00 UTC,1627337580,2021-07-26 22:15:00 UTC,1627337700,1,0.83,300,0,0,0,0,47.88,-95.02,47.8717,-94.9999
2021-07-26 22:16:00 UTC,1627337760,2021-07-26 22:22:00 UTC,1627338120,1,4.06,300,0,0,0,0,47.89,-94.87,47.8487,-94.8076
2021-07-26 22:23:00 UTC,1627338180,2021-07-26 22:36:00 UTC,1627338960,0,8.53,200,0,0,0,0,47.78,-94.86,47.6732,-94.7679
2021-07-28 23:30:00 UTC,1627515000,2021-07-28 23:31:00 UTC,1627515060,,0.21,10,0,0,0,0,41.2392,-111.9817,41.2414,-111.979
2021-07-29 01:40:00 UTC,1627522800,2021-07-29 01:42:00 UTC,1627522920,1,1.41,300,0,0,0,0,45.14,-89.6,45.1197,-89.5972
2021-07-29 01:42:00 UTC,1627522920,2021-07-29 01:44:00 UTC,1627523040,1,1.29,300,0,0,0,0,45.1197,-89.5972,45.1011,-89.5944
2021-07-29 02:18:00 UTC,1627525080,2021-07-29 02:19:00 UTC,1627525140,0,0.22,100,0,0,0,0,44.7756,-89.4464,44.773,-89.4437
2021-07-29 02:48:00 UTC,1627526880,2021-07-29 02:56:00 UTC,1627527360,1,5.66,100,0,0,0,0,45.0818,-92.4822,45.0009,-92.4644
2021-07-29 04:06:00 UTC,1627531560,2021-07-29 04:08:00 UTC,1627531680,0,0.47,33,0,0,0,0,44.0993,-88.9387,44.0931,-88.9355
2021-07-29 05:10:00 UTC,1627535400,2021-07-29 05:13:00 UTC,1627535580,1,2.25,100,0,0,0,0,43.4968,-89.489,43.4792,-89.4512
2021-07-29 05:41:00 UTC,1627537260,2021-07-29 05:42:00 UTC,1627537320,0,0.43,50,0,0,0,0,43.3557,-89.05,43.3526,-89.0426
2021-07-29 05:41:00 UTC,1627537260,2021-07-29 05:45:00 UTC,1627537500,0,4.78,50,0,0,0,0,43.1616,-89.6873,43.1011,-89.6415
2021-07-29 05:41:00 UTC,1627537260,2021-07-29 05:48:00 UTC,1627537680,1,2.76,250,0,0,0,0,43.1136,-89.6289,43.0751,-89.6142
2021-07-29 05:47:00 UTC,1627537620,2021-07-29 05:50:00 UTC,1627537800,1,2.44,125,0,0,0,0,43.0759,-89.5869,43.0425,-89.5711
2021-07-29 05:48:00 UTC,1627537680,2021-07-29 05:58:00 UTC,1627538280,0,3.52,75,0,0,0,0,43.0448,-89.5538,42.9979,-89.5267
2021-07-29 06:05:00 UTC,1627538700,2021-07-29 06:13:00 UTC,1627539180,0,5.95,100,0,0,0,0,43.1751,-88.8024,43.1245,-88.707
2021-07-29 06:07:00 UTC,1627538820,2021-07-29 06:12:00 UTC,1627539120,0,3.6,25,0,0,0,0,43.1155,-88.7444,43.0803,-88.6918
2021-07-29 06:07:00 UTC,1627538820,2021-07-29 06:22:00 UTC,1627539720,1,7.69,200,0,0,0,0,43.1208,-88.6687,43.0517,-88.5493
2021-07-29 06:23:00 UTC,1627539780,2021-07-29 06:24:00 UTC,1627539840,1,1.94,150,0,0,0,0,43.0154,-88.5471,43.0129,-88.5417
2021-07-29 06:24:00 UTC,1627539840,2021-07-29 06:28:00 UTC,1627540080,1,2.73,150,0,0,0,0,43.0129,-88.5417,42.9865,-88.5015
2021-07-29 06:26:00 UTC,1627539960,2021-07-29 06:28:00 UTC,1627540080,1,1.03,75,0,0,0,0,43.0358,-88.4904,43.0218,-88.4832
2021-07-29 06:32:00 UTC,1627540320,2021-07-29 06:38:00 UTC,1627540680,0,2.44,50,0,0,0,0,43.0306,-88.3464,43.0009,-88.3203
2021-07-29 06:38:00 UTC,1627540680,2021-07-29 06:42:00 UTC,1627540920,1,0.88,95,0,0,0,0,42.985,-88.3078,42.9741,-88.2987
2021-07-29 16:40:00 UTC,1627576800,2021-07-29 16:41:00 UTC,1627576860,0,0.57,75,0,0,0,0,41.5838,-79.9634,41.5792,-79.9543
