globalDomain,GRIBEditionNumber,tablesVersionLatest,grib2divider,is_efas,angularPrecision,missingValue,ieeeFloats,isHindcast,section0Length,identifier,discipline,editionNumber,totalLength,sectionNumber,section1Length,numberOfSection,centre,centreDescription,subCentre,tablesVersion,masterDir,localTablesVersion,localDir,localDir,significanceOfReferenceTime,year,month,day,hour,minute,second,dataDate,julianDay,dataTime,productionStatusOfProcessedData,typeOfProcessedData,md5Section1,selectStepTemplateInterval,selectStepTemplateInstant,stepType,setCalendarId,deleteCalendarId,is_uerra,sectionNumber,grib2LocalSectionPresent,deleteLocalDefinition,sectionNumber,gridDescriptionSectionPresent,section3Length,numberOfSection,sourceOfGridDefinition,numberOfDataPoints,numberOfOctectsForNumberOfPoints,interpretationOfNumberOfPoints,PLPresent,gridDefinitionTemplateNumber,gridDefinitionDescription,shapeOfTheEarth,scaleFactorOfRadiusOfSphericalEarth,scaledValueOfRadiusOfSphericalEarth,scaleFactorOfEarthMajorAxis,scaledValueOfEarthMajorAxis,scaleFactorOfEarthMinorAxis,scaledValueOfEarthMinorAxis,radius,Nx,Ny,latitudeOfFirstGridPoint,latitudeOfFirstGridPointInDegrees,longitudeOfFirstGridPoint,longitudeOfFirstGridPointInDegrees,resolutionAndComponentFlags,resolutionAndComponentFlags1,resolutionAndComponentFlags2,iDirectionIncrementGiven,jDirectionIncrementGiven,uvRelativeToGrid,resolutionAndComponentFlags6,resolutionAndComponentFlags7,resolutionAndComponentFlags8,ijDirectionIncrementGiven,LaD,LaDInDegrees,LoV,LoVInDegrees,Dx,DxInMetres,Dy,DyInMetres,projectionCentreFlag,scanningMode,iScansNegatively,jScansPositively,jPointsAreConsecutive,alternativeRowScanning,iScansPositively,scanningMode5,scanningMode6,scanningMode7,scanningMode8,Latin1,Latin1InDegrees,Latin2,Latin2InDegrees,latitudeOfSouthernPole,latitudeOfSouthernPoleInDegrees,longitudeOfSouthernPole,longitudeOfSouthernPoleInDegrees,latLonValues,latitudes,longitudes,section3Padding,gridType,md5Section3,sectionNumber,section4Length,numberOfSection,NV,neitherPresent,productDefinitionTemplateNumber,genVertHeightCoords,parameterCategory,parameterNumber,parameterUnits,parameterName,typeOfGeneratingProcess,backgroundProcess,generatingProcessIdentifier,hoursAfterDataCutoff,minutesAfterDataCutoff,indicatorOfUnitOfTimeRange,_x,stepUnits,forecastTime,startStep,endStep,stepRange,stepTypeInternal,validityDate,validityTime,typeOfFirstFixedSurface,unitsOfFirstFixedSurface,nameOfFirstFixedSurface,scaleFactorOfFirstFixedSurface,scaledValueOfFirstFixedSurface,typeOfSecondFixedSurface,unitsOfSecondFixedSurface,nameOfSecondFixedSurface,scaleFactorOfSecondFixedSurface,scaledValueOfSecondFixedSurface,pressureUnits,typeOfLevel,level,bottomLevel,topLevel,tempPressureUnits,paramIdECMF,paramId,shortNameECMF,shortName,unitsECMF,units,nameECMF,name,cfNameECMF,cfName,cfVarNameECMF,cfVarName,modelName,ifsParam,PVPresent,deletePV,md5Section4,lengthOfHeaders,md5Headers,sectionNumber,section5Length,numberOfSection,numberOfValues,dataRepresentationTemplateNumber,packingType,referenceValue,referenceValueError,binaryScaleFactor,decimalScaleFactor,optimizeScaleFactor,bitsPerValue,typeOfOriginalFieldValues,typeOfCompressionUsed,targetCompressionRatio,md5Section5,sectionNumber,section6Length,numberOfSection,bitMapIndicator,bitmapPresent,md5Section6,sectionNumber,section7Length,numberOfSection,maximum,minimum,average,numberOfMissing,standardDeviation,skewness,kurtosis,isConstant,changeDecimalPrecision,decimalPrecision,setBitsPerValue,getNumberOfValues,scaleValuesBy,offsetValuesBy,productType,md5Section7,section8Length,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,74030,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,2,2,m s-1,u-component of wind ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,52500,255,unknown,Missing,0,0,hPa,isobaricInhPa,525,525,525,hPa,131,131,u,u,m s**-1,m s**-1,U component of wind,U component of wind,eastward_wind,eastward_wind,u,u,unknown,131,0,1,afcad97a85f9c12ec5a6cef0742d916d,136,c3757b6697ea0b94b9c2126d43e5fc49,7,23,7,151987,40,grid_jpeg,-10.1592,9.53674e-07,-4,0,0,10,0,0,255,f192abeb6edd8462c1e40e188c1ef80f,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,36873,7,52.4033,-10.1592,11.6296,0,11.8006,0.669783,0.172287,0,0,0,10,151987,1,0,unknown,6ba322f54d9b01a757c6f0819eea579d,4,,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,47617,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,3,5,gpm,Geopotential height ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,55000,255,unknown,Missing,0,0,hPa,isobaricInhPa,550,550,550,hPa,156,156,gh,gh,gpm,gpm,Geopotential Height,Geopotential Height,geopotential_height,geopotential_height,gh,gh,unknown,156,0,1,60a576edf6e0f0e0891035de936183e3,136,9a6dd53c55ef2286bc7640dfadee6e7a,7,23,7,151987,40,grid_jpeg,4446.79,0.000488281,-5,0,0,15,0,0,255,991e23025ba5402dbf6f1daab224fd3c,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,47432,7,5158.32,4446.79,4897.91,0,194.369,-0.263364,-1.21406,0,0,0,15,151987,1,0,unknown,b1a88290abdaec4abd93059e822df832,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,29820,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,0,0,K,Temperature ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,55000,255,unknown,Missing,0,0,hPa,isobaricInhPa,550,550,550,hPa,130,130,t,t,K,K,Temperature,Temperature,air_temperature,air_temperature,t,t,unknown,130,0,1,567cb6c3d6cdb0d6f3a74c710236edaa,136,4001ff7cdcf2456579eb2d7ab6630d50,7,23,7,151987,40,grid_jpeg,236.912,1.52588e-05,-4,0,0,10,0,0,255,959b26866e3d08bc8c0e07d9eed0150a,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,29635,7,272.037,236.912,259.12,0,9.76585,-0.565119,-0.857294,0,0,0,10,151987,1,0,unknown,1ab5bec3193e2fff67e2ea5edc135003,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,53352,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,1,1,%,Relative humidity ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,55000,255,unknown,Missing,0,0,hPa,isobaricInhPa,550,550,550,hPa,157,157,r,r,%,%,Relative humidity,Relative humidity,relative_humidity,relative_humidity,r,r,unknown,157,0,1,966874dea15fec5bf462dd7e392a37ce,136,74678a4dcd4a6950438f9c0386726dfe,7,23,7,151987,40,grid_jpeg,0.19075,1.49012e-08,-3,0,0,10,0,0,255,db930d5de56b7598c02c13246fcc01aa,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,53167,7,99.4408,0.19075,33.624,0,27.1682,0.805798,-0.650786,0,0,0,10,151987,1,0,unknown,074d87b1dd90624c3bd6e25778387cfc,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,38335,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,2,8,Pa s-1,Vertical velocity [pressure] ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,55000,255,unknown,Missing,0,0,hPa,isobaricInhPa,550,550,550,hPa,135,135,w,w,Pa s**-1,Pa s**-1,Vertical velocity,Vertical velocity,lagrangian_tendency_of_air_pressure,lagrangian_tendency_of_air_pressure,w,w,unknown,135,0,1,12bc66331591f1a5d1ba1e182804fc7f,136,352a9587e44d9a9be7cb350ac0d713da,7,23,7,151987,40,grid_jpeg,-4.53839,4.76837e-07,-5,0,0,9,0,0,255,d7f1c246045d1fa7a042e41509952a56,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,38150,7,5.24286,-4.53839,0.0227907,0,0.369683,-0.123645,21.5586,0,0,0,9,151987,1,0,unknown,ff4867f058e54abd37e4b909ba99c1ff,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,73057,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,2,2,m s-1,u-component of wind ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,55000,255,unknown,Missing,0,0,hPa,isobaricInhPa,550,550,550,hPa,131,131,u,u,m s**-1,m s**-1,U component of wind,U component of wind,eastward_wind,eastward_wind,u,u,unknown,131,0,1,ba40eaccb9e598340d58aaecbc543830,136,f63ec5edbfb4f0a8023ee0c59bfae250,7,23,7,151987,40,grid_jpeg,-10.2709,9.53674e-07,-4,0,0,10,0,0,255,ab646c89e60aa3debf9654a0048ef560,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,36434,7,48.7916,-10.2709,10.7438,0,11.2966,0.675404,0.19114,0,0,0,10,151987,1,0,unknown,a8028930e02d3d5f2438dbf6703d3787,4,,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,47133,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,3,5,gpm,Geopotential height ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,57500,255,unknown,Missing,0,0,hPa,isobaricInhPa,575,575,575,hPa,156,156,gh,gh,gpm,gpm,Geopotential Height,Geopotential Height,geopotential_height,geopotential_height,gh,gh,unknown,156,0,1,2f997fa04b03999b54e97352c6fb90e9,136,3d1a4e295591a14e7d98024b2cc7b6cc,7,23,7,151987,40,grid_jpeg,4134.88,0.000488281,-5,0,0,15,0,0,255,f7ede3fc3cc1a95cc68f2e376d002c83,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,46948,7,4806.88,4134.88,4559.06,0,182.055,-0.248564,-1.21927,0,0,0,15,151987,1,0,unknown,7b7397e29597e9f4a49ca230bf0ed252,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,30422,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,0,0,K,Temperature ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,57500,255,unknown,Missing,0,0,hPa,isobaricInhPa,575,575,575,hPa,130,130,t,t,K,K,Temperature,Temperature,air_temperature,air_temperature,t,t,unknown,130,0,1,bf415c2d8d6cbb22dbc4f9745bc9d8d6,136,ddc09b9bb496815029d8053263f1c7fb,7,23,7,151987,40,grid_jpeg,238.816,1.52588e-05,-4,0,0,10,0,0,255,eb527f0e830eeae49745777c74fd959c,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,30237,7,273.941,238.816,261.212,0,9.91904,-0.552522,-0.906426,0,0,0,10,151987,1,0,unknown,484f688ac7e4bfea16f85174f7d3abd7,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,54515,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,1,1,%,Relative humidity ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,57500,255,unknown,Missing,0,0,hPa,isobaricInhPa,575,575,575,hPa,157,157,r,r,%,%,Relative humidity,Relative humidity,relative_humidity,relative_humidity,r,r,unknown,157,0,1,4f0faa1215316271dba9ee433fb65b8d,136,7d816dfbab3de87fee0c5472804fcd30,7,23,7,151987,40,grid_jpeg,0.168844,1.49012e-08,-3,0,0,10,0,0,255,e85d4e161bd2e3bdac8a2b45327307dd,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,54330,7,99.5438,0.168844,34.1182,0,27.9144,0.794198,-0.672169,0,0,0,10,151987,1,0,unknown,2ea24949c9cb86e3eecee536685643bb,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,38536,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,2,8,Pa s-1,Vertical velocity [pressure] ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,57500,255,unknown,Missing,0,0,hPa,isobaricInhPa,575,575,575,hPa,135,135,w,w,Pa s**-1,Pa s**-1,Vertical velocity,Vertical velocity,lagrangian_tendency_of_air_pressure,lagrangian_tendency_of_air_pressure,w,w,unknown,135,0,1,82ed7fb5d1b88a4e8beecb631a192ff1,136,8027ed41e5d6c952fe0892b293e424a7,7,23,7,151987,40,grid_jpeg,-4.48213,4.76837e-07,-5,0,0,9,0,0,255,21ee8b1b12a9725b63d7e11b725f8b00,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,38351,7,5.20537,-4.48213,0.0200727,0,0.373527,-0.0938627,21.689,0,0,0,9,151987,1,0,unknown,279dcdb6ce733cdf7eff1413c71aca00,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,73760,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,2,2,m s-1,u-component of wind ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,57500,255,unknown,Missing,0,0,hPa,isobaricInhPa,575,575,575,hPa,131,131,u,u,m s**-1,m s**-1,U component of wind,U component of wind,eastward_wind,eastward_wind,u,u,unknown,131,0,1,ba70c91b66a8628d88ac30520d1cbe97,136,846d07a4b188dc8668427d0648b5ab7b,7,23,7,151987,40,grid_jpeg,-11.0374,9.53674e-07,-4,0,0,10,0,0,255,fb5ce1ed288993d8f4aca650d9360251,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,36641,7,45.9001,-11.0374,9.90305,0,10.8366,0.672861,0.194258,0,0,0,10,151987,1,0,unknown,09fa897c554e3b1b5cb854a061c4973f,4,,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,47247,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,3,5,gpm,Geopotential height ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,60000,255,unknown,Missing,0,0,hPa,isobaricInhPa,600,600,600,hPa,156,156,gh,gh,gpm,gpm,Geopotential Height,Geopotential Height,geopotential_height,geopotential_height,gh,gh,unknown,156,0,1,ff1ed7481ef93205bed5908075d53f10,136,6d17cf2d044a806746552ad67dc2796c,7,23,7,151987,40,grid_jpeg,3833.34,0.000244141,-5,0,0,15,0,0,255,a07c216db253d89b8063637602a3745b,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,47062,7,4468.31,3833.34,4232.7,0,170.501,-0.23413,-1.21858,0,0,0,15,151987,1,0,unknown,e8e54cf99038eb6942a8ccec0959ab32,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,30479,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,0,0,K,Temperature ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,60000,255,unknown,Missing,0,0,hPa,isobaricInhPa,600,600,600,hPa,130,130,t,t,K,K,Temperature,Temperature,air_temperature,air_temperature,t,t,unknown,130,0,1,5f81f4d1c107798a46f432cf38f6db99,136,da092a25d1b8515cd661e6359ac4fed0,7,23,7,151987,40,grid_jpeg,240.593,1.52588e-05,-4,0,0,10,0,0,255,dac0102bc6e3c8997518c5ab50f0802f,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,30294,7,276.155,240.593,263.103,0,10.0654,-0.529058,-0.962518,0,0,0,10,151987,1,0,unknown,aebbf734be914657036784245f799bf3,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,54145,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,1,1,%,Relative humidity ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,60000,255,unknown,Missing,0,0,hPa,isobaricInhPa,600,600,600,hPa,157,157,r,r,%,%,Relative humidity,Relative humidity,relative_humidity,relative_humidity,r,r,unknown,157,0,1,c48f4d9ffeb75a1f4ec9c098acfb188a,136,f6048ea9ffb27ffd5a06d10d5402632a,7,23,7,151987,40,grid_jpeg,0.348816,2.98023e-08,-3,0,0,10,0,0,255,242ead44ac6c9634a4b32369fd04669b,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,53960,7,99.5988,0.348816,34.841,0,28.3516,0.759153,-0.698446,0,0,0,10,151987,1,0,unknown,fa34c991d1beea323c1783b0ed38acb1,4,7777,
